brand,month,a_it,n_active_upcs,is_top5_that_year
MNGO,2022-11-01,40.80000000000001,13,FALSE
MNGO,2022-12-01,40.80000000000001,14,FALSE
MNGO,2023-01-01,40.800000000000004,11,FALSE
MNGO,2023-02-01,40.800000000000004,12,FALSE
MNGO,2023-03-01,40.800000000000004,11,FALSE
MNGO,2023-04-01,40.800000000000004,10,FALSE
MNGO,2023-05-01,40.800000000000004,10,FALSE
MNGO,2023-06-01,40.800000000000004,10,FALSE
MNGO,2023-07-01,40.80000000000001,11,FALSE
MNGO,2023-08-01,40.800000000000004,10,FALSE
MNGO,2023-09-01,40.800000000000004,10,FALSE
MNGO,2023-10-01,40.800000000000004,10,FALSE
MNGO,2023-11-01,40.800000000000004,10,FALSE
MNGO,2023-12-01,40.800000000000004,10,FALSE
NICOTEK,2013-01-01,11.22,8,TRUE
NICOTEK,2013-02-01,6.05792338275021,17,TRUE
NICOTEK,2013-03-01,6.057923382750209,17,TRUE
NICOTEK,2013-04-01,6.05792338275021,17,TRUE
NICOTEK,2013-05-01,6.05792338275021,17,TRUE
NICOTEK,2013-06-01,6.05792338275021,17,TRUE
NICOTEK,2013-07-01,5.696806190904987,21,TRUE
NICOTEK,2013-08-01,5.696806190904988,21,TRUE
NICOTEK,2013-09-01,5.696806190904988,21,TRUE
NICOTEK,2013-10-01,5.696806190904988,21,TRUE
NICOTEK,2013-11-01,5.696806190904988,21,TRUE
NICOTEK,2013-12-01,5.696806190904988,21,TRUE
NICOTEK,2014-01-01,5.696806190904988,21,FALSE
NICOTEK,2014-02-01,5.696806190904988,21,FALSE
NICOTEK,2014-03-01,5.696806190904988,21,FALSE
NICOTEK,2014-04-01,5.696806190904988,21,FALSE
NICOTEK,2014-05-01,5.696806190904988,21,FALSE
NICOTEK,2014-06-01,5.9081759587460505,20,FALSE
NICOTEK,2014-07-01,5.908175958746051,20,FALSE
NICOTEK,2014-08-01,5.696806190904988,21,FALSE
NICOTEK,2014-09-01,6.401372083708531,18,FALSE
NICOTEK,2014-10-01,6.141795175833542,19,FALSE
NICOTEK,2014-11-01,5.696806190904988,21,FALSE
NICOTEK,2014-12-01,5.696806190904988,21,FALSE
NICOTEK,2015-01-01,5.908175958746051,20,FALSE
NICOTEK,2015-02-01,6.691487451333519,17,FALSE
NICOTEK,2015-03-01,8.298280256641148,13,FALSE
NICOTEK,2015-04-01,7.387764333633492,15,FALSE
NICOTEK,2015-05-01,6.401372083708532,18,FALSE
NICOTEK,2015-06-01,6.401372083708531,18,FALSE
NICOTEK,2015-07-01,6.401372083708531,18,FALSE
NICOTEK,2015-08-01,5.908175958746051,20,FALSE
NICOTEK,2015-09-01,5.696806190904988,21,FALSE
NICOTEK,2015-10-01,5.696806190904988,21,FALSE
NICOTEK,2015-11-01,5.9081759587460505,20,FALSE
NICOTEK,2015-12-01,5.696806190904988,21,FALSE
NICOTEK,2016-01-01,5.696806190904988,21,FALSE
NICOTEK,2016-02-01,5.696806190904988,21,FALSE
NICOTEK,2016-03-01,5.696806190904988,21,FALSE
NICOTEK,2016-04-01,5.696806190904988,21,FALSE
NICOTEK,2016-05-01,5.908175958746051,20,FALSE
NICOTEK,2016-06-01,5.696806190904988,21,FALSE
NICOTEK,2016-07-01,6.141795175833542,19,FALSE
NICOTEK,2016-08-01,5.908175958746051,20,FALSE
NICOTEK,2016-09-01,5.908175958746051,20,FALSE
NICOTEK,2016-10-01,5.908175958746051,20,FALSE
NICOTEK,2016-11-01,5.696806190904988,21,FALSE
NICOTEK,2016-12-01,6.141795175833542,19,FALSE
NICOTEK,2017-01-01,5.183920992528023,21,FALSE
NICOTEK,2017-02-01,5.183920992528023,21,FALSE
NICOTEK,2017-03-01,5.5046518565040214,22,FALSE
NICOTEK,2017-04-01,5.329206594659661,23,FALSE
NICOTEK,2017-05-01,5.015079621689646,22,FALSE
NICOTEK,2017-06-01,4.671035794151058,21,FALSE
NICOTEK,2017-07-01,5.183920992528023,21,FALSE
NICOTEK,2017-08-01,4.671035794151058,21,FALSE
NICOTEK,2017-09-01,5.5046518565040214,22,FALSE
NICOTEK,2017-10-01,5.015079621689646,22,FALSE
NICOTEK,2017-11-01,5.015079621689646,22,FALSE
NICOTEK,2017-12-01,5.015079621689646,22,FALSE
NICOTEK,2018-01-01,5.168381771302331,24,FALSE
NICOTEK,2018-02-01,5.015079621689646,22,FALSE
NICOTEK,2018-03-01,5.369646500450237,20,FALSE
NICOTEK,2018-04-01,5.5046518565040214,22,FALSE
NICOTEK,2018-05-01,4.606273889389152,18,FALSE
NICOTEK,2018-06-01,4.089039561956431,19,FALSE
NICOTEK,2018-07-01,3.3515286672669826,15,FALSE
NICOTEK,2018-08-01,3.3701030398336584,17,FALSE
NICOTEK,2018-09-01,4.790795245583589,17,FALSE
NICOTEK,2018-10-01,3.6520581255627964,16,FALSE
NICOTEK,2018-11-01,2.4485553037124803,11,FALSE
NICOTEK,2018-12-01,2.716637857786053,14,FALSE
NICOTEK,2019-01-01,3.8220581255627963,12,FALSE
NICOTEK,2019-02-01,3.264509028403107,6,FALSE
NICOTEK,2019-03-01,4.406844242969984,11,FALSE
NICOTEK,2019-04-01,4.162058125562797,8,FALSE
NICOTEK,2019-05-01,2.666142963629981,9,FALSE
NICOTEK,2019-06-01,4.162058125562797,8,FALSE
NICOTEK,2019-07-01,3.8628750931762332,9,FALSE
NICOTEK,2019-08-01,6.854705417041864,6,FALSE
NICOTEK,2019-09-01,6.854705417041864,4,FALSE
NICOTEK,2019-10-01,NA,NA,FALSE
NICOTEK,2019-11-01,NA,NA,FALSE
NICOTEK,2019-12-01,NA,NA,FALSE
NICOTEK,2020-01-01,NA,NA,FALSE
NICOTEK,2020-02-01,NA,NA,FALSE
NICOTEK,2020-03-01,NA,NA,FALSE
NICOTEK,2020-04-01,NA,NA,FALSE
NICOTEK,2020-05-01,NA,NA,FALSE
NICOTEK,2020-06-01,NA,NA,FALSE
NICOTEK,2020-07-01,NA,NA,FALSE
NICOTEK,2020-08-01,NA,NA,FALSE
NICOTEK,2020-09-01,NA,NA,FALSE
NICOTEK,2020-10-01,NA,NA,FALSE
NICOTEK,2020-11-01,NA,NA,FALSE
NICOTEK,2020-12-01,NA,NA,FALSE
NICOTEK,2021-01-01,NA,NA,FALSE
NICOTEK,2021-02-01,NA,NA,FALSE
NICOTEK,2021-03-01,NA,NA,FALSE
NICOTEK,2021-04-01,NA,NA,FALSE
NICOTEK,2021-05-01,NA,NA,FALSE
NICOTEK,2021-06-01,NA,NA,FALSE
NICOTEK,2021-07-01,NA,NA,FALSE
NICOTEK,2021-08-01,NA,NA,FALSE
NICOTEK,2021-09-01,NA,NA,FALSE
NICOTEK,2021-10-01,NA,NA,FALSE
NICOTEK,2021-11-01,NA,NA,FALSE
NICOTEK,2021-12-01,NA,NA,FALSE
NICOTEK,2022-01-01,NA,NA,FALSE
NICOTEK,2022-02-01,NA,NA,FALSE
NICOTEK,2022-03-01,NA,NA,FALSE
NICOTEK,2022-04-01,NA,NA,FALSE
NICOTEK,2022-05-01,NA,NA,FALSE
NICOTEK,2022-06-01,NA,NA,FALSE
NICOTEK,2022-07-01,NA,NA,FALSE
NICOTEK,2022-08-01,NA,NA,FALSE
NICOTEK,2022-09-01,NA,NA,FALSE
NICOTEK,2022-10-01,NA,NA,FALSE
NICOTEK,2022-11-01,NA,NA,FALSE
NICOTEK,2022-12-01,NA,NA,FALSE
NICOTEK,2023-01-01,NA,NA,FALSE
NICOTEK,2023-02-01,NA,NA,FALSE
NICOTEK,2023-03-01,NA,NA,FALSE
NICOTEK,2023-04-01,NA,NA,FALSE
NICOTEK,2023-05-01,NA,NA,FALSE
NICOTEK,2023-06-01,NA,NA,FALSE
NICOTEK,2023-07-01,NA,NA,FALSE
NICOTEK,2023-08-01,NA,NA,FALSE
NICOTEK,2023-09-01,NA,NA,FALSE
NICOTEK,2023-10-01,NA,NA,FALSE
NICOTEK,2023-11-01,NA,NA,FALSE
NICOTEK,2023-12-01,NA,NA,FALSE
NJOY,2013-01-01,13.522694736842107,15,TRUE
NJOY,2013-02-01,14.313744360902257,14,TRUE
NJOY,2013-03-01,14.313744360902257,14,TRUE
NJOY,2013-04-01,14.313744360902257,14,TRUE
NJOY,2013-05-01,14.313744360902257,14,TRUE
NJOY,2013-06-01,14.313744360902257,14,TRUE
NJOY,2013-07-01,14.719494736842107,15,TRUE
NJOY,2013-08-01,17.36624561403509,18,TRUE
NJOY,2013-09-01,17.36624561403509,18,TRUE
NJOY,2013-10-01,17.36624561403509,18,TRUE
NJOY,2013-11-01,17.36624561403509,18,TRUE
NJOY,2013-12-01,16.051067669172934,21,TRUE
NJOY,2014-01-01,16.051067669172934,21,TRUE
NJOY,2014-02-01,16.051067669172934,21,TRUE
NJOY,2014-03-01,16.051067669172934,21,TRUE
NJOY,2014-04-01,16.051067669172934,21,TRUE
NJOY,2014-05-01,16.051067669172934,21,TRUE
NJOY,2014-06-01,16.051067669172934,21,TRUE
NJOY,2014-07-01,16.32791135734072,19,TRUE
NJOY,2014-08-01,15.567342279915007,35,TRUE
NJOY,2014-09-01,15.835731603937276,34,TRUE
NJOY,2014-10-01,15.98664903970967,32,TRUE
NJOY,2014-11-01,15.182635403718537,36,TRUE
NJOY,2014-12-01,15.101056565629293,35,TRUE
NJOY,2015-01-01,14.634770851343578,35,TRUE
NJOY,2015-02-01,14.95560225860204,33,TRUE
NJOY,2015-03-01,14.351524292607426,36,TRUE
NJOY,2015-04-01,14.836515839453497,34,TRUE
NJOY,2015-05-01,14.115910257519708,36,TRUE
NJOY,2015-06-01,14.14448718170608,36,TRUE
NJOY,2015-07-01,13.97448718170608,36,TRUE
NJOY,2015-08-01,15.147405946453093,41,TRUE
NJOY,2015-09-01,14.609338105614393,43,TRUE
NJOY,2015-10-01,15.402438463535471,40,TRUE
NJOY,2015-11-01,15.556919231767736,40,TRUE
NJOY,2015-12-01,15.106378988815095,41,TRUE
NJOY,2016-01-01,14.933926574334306,44,TRUE
NJOY,2016-02-01,15.388838463535473,40,TRUE
NJOY,2016-03-01,14.976608060509975,42,TRUE
NJOY,2016-04-01,14.670808587690917,43,TRUE
NJOY,2016-05-01,16.20077754785701,37,TRUE
NJOY,2016-06-01,15.639777427655302,41,TRUE
NJOY,2016-07-01,15.615971863346683,40,TRUE
NJOY,2016-08-01,15.220875458826416,42,TRUE
NJOY,2016-09-01,15.58169230862115,43,TRUE
NJOY,2016-10-01,14.990611967587087,45,TRUE
NJOY,2016-11-01,16.468429981300243,39,TRUE
NJOY,2016-12-01,15.201489512304974,44,TRUE
NJOY,2017-01-01,16.096108392516125,44,TRUE
NJOY,2017-02-01,17.450901610946733,43,TRUE
NJOY,2017-03-01,16.84226833817253,43,TRUE
NJOY,2017-04-01,16.977017483425215,44,TRUE
NJOY,2017-05-01,17.38496761238709,38,TRUE
NJOY,2017-06-01,17.202589744540703,42,TRUE
NJOY,2017-07-01,16.983,40,TRUE
NJOY,2017-08-01,17.688719231767738,40,TRUE
NJOY,2017-09-01,18.398835665243396,44,TRUE
NJOY,2017-10-01,18.932409006602672,41,TRUE
NJOY,2017-11-01,20.003333333333334,36,TRUE
NJOY,2017-12-01,19.330457787090474,41,TRUE
NJOY,2018-01-01,16.994804321992056,57,TRUE
NJOY,2018-02-01,16.994804321992056,57,TRUE
NJOY,2018-03-01,16.994804321992056,57,TRUE
NJOY,2018-04-01,17.674304737568214,52,TRUE
NJOY,2018-05-01,16.87550607637802,57,TRUE
NJOY,2018-06-01,18.838954474912438,49,TRUE
NJOY,2018-07-01,17.767182506120164,51,TRUE
NJOY,2018-08-01,17.687242384029194,53,TRUE
NJOY,2018-09-01,19.367182506120162,51,TRUE
NJOY,2018-10-01,19.755599359806446,48,TRUE
NJOY,2018-11-01,20.400381272639542,46,TRUE
NJOY,2018-12-01,20.79063829787234,47,TRUE
NJOY,2019-01-01,23.890666666666668,45,TRUE
NJOY,2019-02-01,22.61364835246346,49,TRUE
NJOY,2019-03-01,21.83976104831297,47,TRUE
NJOY,2019-04-01,24.994146341463416,41,TRUE
NJOY,2019-05-01,24.259,40,TRUE
NJOY,2019-06-01,23.12,43,TRUE
NJOY,2019-07-01,25.055384615384618,39,TRUE
NJOY,2019-08-01,25.714736842105264,38,TRUE
NJOY,2019-09-01,25.04666666666667,36,TRUE
NJOY,2019-10-01,25.993548387096777,31,TRUE
NJOY,2019-11-01,24.49837837837838,37,TRUE
NJOY,2019-12-01,24.82,38,TRUE
NJOY,2020-01-01,22.2408356652434,44,TRUE
NJOY,2020-02-01,27.442857142857143,28,TRUE
NJOY,2020-03-01,29.6,17,TRUE
NJOY,2020-04-01,30.440000000000005,17,TRUE
NJOY,2020-05-01,29.6,17,TRUE
NJOY,2020-06-01,30.222222222222225,18,TRUE
NJOY,2020-07-01,30.20631578947369,15,TRUE
NJOY,2020-08-01,27.65263157894737,17,TRUE
NJOY,2020-09-01,27.757894736842108,17,TRUE
NJOY,2020-10-01,27.84421052631579,20,TRUE
NJOY,2020-11-01,28.85526315789474,16,TRUE
NJOY,2020-12-01,28.85526315789474,16,TRUE
NJOY,2021-01-01,27.39123152760692,16,TRUE
NJOY,2021-02-01,27.17731362944738,15,TRUE
NJOY,2021-03-01,27.17731362944738,15,TRUE
NJOY,2021-04-01,27.603731527606918,16,TRUE
NJOY,2021-05-01,26.582609363781835,17,TRUE
NJOY,2021-06-01,27.177313629447383,15,TRUE
NJOY,2021-07-01,26.49873152760692,16,TRUE
NJOY,2021-08-01,27.33220580231726,18,TRUE
NJOY,2021-09-01,26.48957347406677,15,TRUE
NJOY,2021-10-01,26.48957347406677,15,TRUE
NJOY,2021-11-01,26.22531362944738,15,TRUE
NJOY,2021-12-01,26.49873152760692,16,TRUE
NJOY,2022-01-01,30.809230769230773,13,TRUE
NJOY,2022-02-01,31.67666666666667,12,TRUE
NJOY,2022-03-01,31.231428571428573,14,TRUE
NJOY,2022-04-01,31.231428571428573,14,TRUE
NJOY,2022-05-01,30.809230769230773,13,TRUE
NJOY,2022-06-01,30.84727272727273,11,TRUE
NJOY,2022-07-01,31.416000000000004,15,TRUE
NJOY,2022-08-01,30.532000000000004,10,TRUE
NJOY,2022-09-01,29.822857142857146,14,TRUE
NJOY,2022-10-01,30.024615384615387,13,TRUE
NJOY,2022-11-01,29.693333333333335,12,TRUE
NJOY,2022-12-01,28.45538461538462,13,TRUE
NJOY,2023-01-01,28.81308270676692,14,TRUE
NJOY,2023-02-01,29.036447368421058,16,TRUE
NJOY,2023-03-01,29.612210526315792,15,TRUE
NJOY,2023-04-01,29.128421052631584,17,TRUE
NJOY,2023-05-01,29.036447368421054,16,TRUE
NJOY,2023-06-01,29.036447368421058,16,TRUE
NJOY,2023-07-01,29.83308270676692,14,TRUE
NJOY,2023-08-01,30.555263157894743,12,TRUE
NJOY,2023-09-01,30.5587044534413,13,TRUE
NJOY,2023-10-01,30.5587044534413,13,TRUE
NJOY,2023-11-01,30.5587044534413,13,TRUE
NJOY,2023-12-01,29.833082706766923,14,TRUE
VUSE,2013-01-01,NA,NA,FALSE
VUSE,2013-02-01,NA,NA,FALSE
VUSE,2013-03-01,NA,NA,FALSE
VUSE,2013-04-01,NA,NA,FALSE
VUSE,2013-05-01,NA,NA,FALSE
VUSE,2013-06-01,NA,NA,FALSE
VUSE,2013-07-01,42.0512,5,FALSE
VUSE,2013-08-01,42.0512,5,FALSE
VUSE,2013-09-01,42.0512,5,FALSE
VUSE,2013-10-01,42.0512,5,FALSE
VUSE,2013-11-01,42.0512,5,FALSE
VUSE,2013-12-01,42.0512,5,FALSE
VUSE,2014-01-01,42.0512,5,FALSE
VUSE,2014-02-01,48.221714285714285,7,FALSE
VUSE,2014-03-01,48.221714285714285,7,FALSE
VUSE,2014-04-01,48.221714285714285,7,FALSE
VUSE,2014-05-01,48.22171428571429,7,FALSE
VUSE,2014-06-01,44.75911111111111,9,FALSE
VUSE,2014-07-01,44.75911111111111,9,FALSE
VUSE,2014-08-01,44.75911111111111,9,FALSE
VUSE,2014-09-01,44.75911111111111,9,FALSE
VUSE,2014-10-01,48.144,8,FALSE
VUSE,2014-11-01,44.75911111111111,9,FALSE
VUSE,2014-12-01,43.547200000000004,10,FALSE
VUSE,2015-01-01,42.976,12,FALSE
VUSE,2015-02-01,42.976,12,FALSE
VUSE,2015-03-01,38.8416,10,FALSE
VUSE,2015-04-01,38.8416,10,FALSE
VUSE,2015-05-01,38.8416,10,FALSE
VUSE,2015-06-01,38.8416,10,FALSE
VUSE,2015-07-01,36.08533333333333,9,FALSE
VUSE,2015-08-01,38.8416,10,FALSE
VUSE,2015-09-01,32.64,9,FALSE
VUSE,2015-10-01,35.7408,10,FALSE
VUSE,2015-11-01,35.7408,10,FALSE
VUSE,2015-12-01,32.64,9,FALSE
VUSE,2016-01-01,32.64,10,FALSE
VUSE,2016-02-01,32.64,9,FALSE
VUSE,2016-03-01,32.64,10,FALSE
VUSE,2016-04-01,32.64,10,FALSE
VUSE,2016-05-01,32.64,10,FALSE
VUSE,2016-06-01,32.64,9,FALSE
VUSE,2016-07-01,32.64,10,FALSE
VUSE,2016-08-01,32.64,9,FALSE
VUSE,2016-09-01,32.64,9,FALSE
VUSE,2016-10-01,32.64,9,FALSE
VUSE,2016-11-01,29.580000000000002,12,FALSE
VUSE,2016-12-01,29.580000000000002,12,FALSE
VUSE,2017-01-01,29.815384615384616,13,TRUE
VUSE,2017-02-01,29.815384615384616,13,TRUE
VUSE,2017-03-01,29.815384615384616,13,TRUE
VUSE,2017-04-01,30.192,15,TRUE
VUSE,2017-05-01,30.192,15,TRUE
VUSE,2017-06-01,30.192,15,TRUE
VUSE,2017-07-01,30.192,15,TRUE
VUSE,2017-08-01,30.192,15,TRUE
VUSE,2017-09-01,30.192,15,TRUE
VUSE,2017-10-01,30.192,15,TRUE
VUSE,2017-11-01,24.48,21,TRUE
VUSE,2017-12-01,24.294545454545457,22,TRUE
VUSE,2018-01-01,23.35448275862069,29,TRUE
VUSE,2018-02-01,23.35448275862069,29,TRUE
VUSE,2018-03-01,23.35448275862069,29,TRUE
VUSE,2018-04-01,23.35448275862069,29,TRUE
VUSE,2018-05-01,23.35448275862069,29,TRUE
VUSE,2018-06-01,23.35448275862069,29,TRUE
VUSE,2018-07-01,24.752000000000002,30,TRUE
VUSE,2018-08-01,25.927741935483873,31,TRUE
VUSE,2018-09-01,26.240000000000002,34,TRUE
VUSE,2018-10-01,26.07314285714286,35,TRUE
VUSE,2018-11-01,26.07314285714286,35,TRUE
VUSE,2018-12-01,26.07314285714286,35,TRUE
VUSE,2019-01-01,25.714736842105264,38,TRUE
VUSE,2019-02-01,25.714736842105264,38,TRUE
VUSE,2019-03-01,25.714736842105264,38,TRUE
VUSE,2019-04-01,25.714736842105264,38,TRUE
VUSE,2019-05-01,25.714736842105264,38,TRUE
VUSE,2019-06-01,25.613333333333337,39,TRUE
VUSE,2019-07-01,25.613333333333333,39,TRUE
VUSE,2019-08-01,25.539534883720933,43,TRUE
VUSE,2019-09-01,25.539534883720933,43,TRUE
VUSE,2019-10-01,25.370476190476193,42,TRUE
VUSE,2019-11-01,25.370476190476193,42,TRUE
VUSE,2019-12-01,25.539534883720933,43,TRUE
VUSE,2020-01-01,25.54857142857143,49,TRUE
VUSE,2020-02-01,25.533333333333335,51,TRUE
VUSE,2020-03-01,26.244761904761905,42,TRUE
VUSE,2020-04-01,26.328205128205127,39,TRUE
VUSE,2020-05-01,27.39684210526316,38,TRUE
VUSE,2020-06-01,27.14,34,TRUE
VUSE,2020-07-01,25.96,34,TRUE
VUSE,2020-08-01,26.614444444444445,36,TRUE
VUSE,2020-09-01,26.626250000000002,32,TRUE
VUSE,2020-10-01,26.626250000000002,32,TRUE
VUSE,2020-11-01,26.54,34,TRUE
VUSE,2020-12-01,26.75314285714286,35,TRUE
VUSE,2021-01-01,26.138536585365856,41,TRUE
VUSE,2021-02-01,25.68186046511628,43,TRUE
VUSE,2021-03-01,25.68186046511628,43,TRUE
VUSE,2021-04-01,25.68186046511628,43,TRUE
VUSE,2021-05-01,26.039024390243902,41,TRUE
VUSE,2021-06-01,25.80761904761905,42,TRUE
VUSE,2021-07-01,24.650000000000002,40,TRUE
VUSE,2021-08-01,24.990000000000002,40,TRUE
VUSE,2021-09-01,25.904761904761905,42,TRUE
VUSE,2021-10-01,24.796279069767444,43,TRUE
VUSE,2021-11-01,24.51578947368421,38,TRUE
VUSE,2021-12-01,25.840000000000003,40,TRUE
VUSE,2022-01-01,25.15089566020314,38,TRUE
VUSE,2022-02-01,24.93595207531023,41,TRUE
VUSE,2022-03-01,24.730810359231413,42,TRUE
VUSE,2022-04-01,24.94637290901673,43,TRUE
VUSE,2022-05-01,23.915968992248064,43,TRUE
VUSE,2022-06-01,24.348500797448168,44,TRUE
VUSE,2022-07-01,23.743333333333336,44,TRUE
VUSE,2022-08-01,23.743333333333336,44,TRUE
VUSE,2022-09-01,23.82108527131783,43,TRUE
VUSE,2022-10-01,23.573333333333334,38,TRUE
VUSE,2022-11-01,23.61866666666667,40,TRUE
VUSE,2022-12-01,23.54016260162602,41,TRUE
VUSE,2023-01-01,22.389,40,TRUE
VUSE,2023-02-01,22.970731707317075,41,TRUE
VUSE,2023-03-01,23.435121951219514,41,TRUE
VUSE,2023-04-01,23.58439024390244,41,TRUE
VUSE,2023-05-01,23.919,40,TRUE
VUSE,2023-06-01,24.31809523809524,42,TRUE
VUSE,2023-07-01,24.51317073170732,41,TRUE
VUSE,2023-08-01,24.662439024390245,41,TRUE
VUSE,2023-09-01,24.662439024390245,41,TRUE
VUSE,2023-10-01,24.662439024390245,41,TRUE
VUSE,2023-11-01,24.793846153846157,39,TRUE
VUSE,2023-12-01,24.81170731707317,41,TRUE
