"row_id","upc","brand_filled","product_line","product_descr","imputed_num_cartridges","imputed_mL_per_cartridge","imputed_total_mL","imputed_nic_mg_per_ml","imputation_basis","priority","total_units","cum_unit_share"
403,"081505802029","LOGIC","LOGIC E-CGC MN","LOGIC E-CGC MN",3,0.4,"1.2","24","prefix10","2-siblings-disagree",1536,0.336
404,"085001754883",,,,1,1.6,"1.6","59.4","brand+carts","2-siblings-disagree",1366,0.336
405,"085002678419",,,,1,1.6,"1.6","59.4","brand+carts","2-siblings-disagree",1217,0.336
406,"081505802031","LOGIC","LOGIC E-CGC MN","LOGIC E-CGC MN",3,0.4,"1.2","24","prefix10","2-siblings-disagree",1145,0.336
407,"009710000103","MARKTEN","MARKTEN E-CG MN","MARKTEN E-CG MN",1,1.6,"1.6","35","prefix10","2-siblings-disagree",988,0.336
408,"009710000104","MARKTEN","MARKTEN E-CGC MN","MARKTEN E-CGC MN",4,0.4,"1.6","35","prefix10","2-siblings-disagree",949,0.336
409,"085570400408","NEO","NEO E-CG MN","NEO E-CG MN",1,7.5,"7.5","20","prefix10","2-siblings-disagree",636,0.337
410,"085001754805",,,,1,1.6,"1.6","59.4","brand+carts","2-siblings-disagree",551,0.337
411,"081505802012","LOGIC","LOGIC E-CGC TOB","LOGIC E-CGC TOB",1,1.2,"1.2","24","prefix10","2-siblings-disagree",534,0.337
412,"081505802016","LOGIC","LOGIC E-CGC TOB","LOGIC E-CGC TOB",1,1.2,"1.2","24","prefix10","2-siblings-disagree",530,0.337
413,"087674200074",,,,1,1.6,"1.6","59.4","brand+carts","2-siblings-disagree",468,0.337
414,"081505802013","LOGIC","LOGIC E-CGC MN","LOGIC E-CGC MN",1,1.2,"1.2","24","prefix10","2-siblings-disagree",420,0.337
415,"081836802961",,,"STIG VGOD SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO LUSH ICE WATERMELON BOX IN WRAP 3 COUNT",1,1.6,"1.6","59.4","brand+carts","2-siblings-disagree",416,0.337
416,"081649401225","NICOTEK","NICOTEK METRO E-CG VO","NICOTEK METRO E-CG VO",1,10,"9.995843","24","prefix8+carts","2-siblings-disagree",396,0.337
417,"081505802017","LOGIC","LOGIC E-CGC MN","LOGIC E-CGC MN",1,1.2,"1.2","24","prefix10","2-siblings-disagree",370,0.337
418,"081649401226","NICOTEK","NICOTEK METRO E-CG MN","NICOTEK METRO E-CG MN",1,10,"9.995843","24","prefix8+carts","2-siblings-disagree",370,0.337
419,"079361829246","DINNER LADY","DINNER LADY","DINNER LADY SMOKING ALTERNATIVE PRODUCT STRAWBERRY ICE 1 COUNT",1,1.5,"1.5","25","line+carts","2-siblings-disagree",325,0.337
420,"036586038289","21ST CENTURY SMOKE","21SCS E-CGC REGULAR","21SCS E-CGC REGULAR",3,1.8,"5.4","16","prefix10","2-siblings-disagree",318,0.337
421,"036586038204","21ST CENTURY SMOKE","21SCS E-CGAC MN","21SCS E-CGAC MN",3,1.8,"5.4","16","prefix10","2-siblings-disagree",299,0.337
422,"036586038207","21ST CENTURY SMOKE","21SCS E-CGAC REGULAR","21SCS E-CGAC REGULAR",3,1.8,"5.4","16","prefix10","2-siblings-disagree",287,0.337
423,"085438400456","LOGIC","LOGIC E-CG AST 2'S","LOGIC E-CG AST 2'S",2,3.62,"7.25","18","prefix10","2-siblings-disagree",195,0.337
424,"081068701813","NJOY","NJOY E-CG LIQUID PEACH TEA","NJOY E-CG LIQUID PEACH TEA",1,5.53,"5.527495","11.8","prefix11","2-siblings-disagree",191,0.337
425,"081068701801","NJOY","NJOY E-CG LIQUID BTR-CRNCH","NJOY E-CG LIQUID BTR-CRNCH",1,5.53,"5.527495","11.8","prefix10","2-siblings-disagree",176,0.337
426,"081068701805","NJOY","NJOY E-CG LIQUID S-MS","NJOY E-CG LIQUID S-MS",1,5.53,"5.527495","11.8","prefix10","2-siblings-disagree",148,0.337
427,"081068701803","NJOY","NJOY E-CG LIQUID S-MS","NJOY E-CG LIQUID S-MS",1,5.53,"5.527495","11.8","prefix10","2-siblings-disagree",147,0.337
428,"088796900580","BLU",,,,,"3","24","prefix10","2-siblings-disagree",114,0.337
429,"085962600290","FINITI","FIN E-CG","FIN E-CG",1,1.75,"1.75","16","prefix10","2-siblings-disagree",68,0.337
430,"085266256484","HYDE","HYPPE BAR","HYPPE BAR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO GRAPE SODA BOX 1 COUNT",1,3.2,"3.2","50","prefix10","2-siblings-disagree",60,0.337
431,"036586038509","FLAVORED MIST","F-M E-CG GRAPE","F-M E-CG GRAPE",1,14.99,"14.9937645","16","prefix8+carts","2-siblings-disagree",49,0.337
432,"036586038512","FLAVORED MIST","F-M E-CG MANGO","F-M E-CG MANGO",1,14.99,"14.9937645","16","prefix8+carts","2-siblings-disagree",47,0.337
433,"036586038336","VAPIN PLUS","VAPIN PLUS LVP","VAPIN PLUS LVP",1,14.99,"14.9937645","16","prefix8+carts","2-siblings-disagree",41,0.337
434,"036586038506","FLAVORED MIST","F-M E-CG CHERRY","F-M E-CG CHERRY",1,14.99,"14.9937645","16","prefix8+carts","2-siblings-disagree",39,0.337
435,"003095507662","LOGIC","LOGIC E-CG TOB","LOGIC E-CG TOB",1,1.2,"1.2","24","brand+carts","2-siblings-disagree",34,0.337
436,"036586038500","FLAVORED MIST","F-M E-CG APPLE","F-M E-CG APPLE",1,14.99,"14.9937645","16","prefix8+carts","2-siblings-disagree",32,0.337
437,"036586038503","FLAVORED MIST","F-M E-CG BLUEBERRY","F-M E-CG BLUEBERRY",1,14.99,"14.9937645","16","prefix8+carts","2-siblings-disagree",30,0.337
438,"036586038515","FLAVORED MIST","F-M E-CG STRAWBERRY","F-M E-CG STRAWBERRY",1,14.99,"14.9937645","16","prefix8+carts","2-siblings-disagree",27,0.337
439,"085438400410","LOGIC","LGL E-CG","LGL E-CG",1,7.25,"7.25","18","prefix10","2-siblings-disagree",17,0.337
440,"003095507669","LOGIC","LG-PLT E-CG MN","LG-PLT E-CG MN",1,1.2,"1.2","24","brand+carts","2-siblings-disagree",11,0.337
441,"072944053385","LOGIC","LGL E-CG TOB MEDIUM","LGL E-CG TOB MEDIUM",1,1.2,"1.2","24","brand+carts","2-siblings-disagree",10,0.337
442,"081505802304","LOGIC","LOGIC VAPELEAF","LOGIC VAPELEAF SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE VAPOR AND REGULAR VAPOR SYSTEM 1 COUNT",1,1.2,"1.2","24","prefix8+carts","2-siblings-disagree",10,0.337
443,"081649401362","NICOTEK","NICOTEK METRO E-CG MN KING","NICOTEK METRO E-CG MN KING",1,10,"9.995843","24","prefix8+carts","2-siblings-disagree",10,0.337
444,"697213645963","AIRIS","AIRIS NEO","AIRIS NEO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO KIWI STRAWBERRY BOX 1 COUNT",1,16,"16","25","prefix8+carts","2-siblings-disagree",10,0.337
445,"081649401135","NICOTEK","NICOTEK METRO CHICK STICK","NICOTEK METRO CHICK STICK SMOKING ALTERNATIVE PRODUCT BOX IN WRAP 1 COUNT",1,10,"9.995843","24","prefix8+carts","2-siblings-disagree",3,0.337
446,"081649401360","NICOTEK","NICOTEK METRO E-CG KING","NICOTEK METRO E-CG KING",1,10,"9.995843","24","prefix8+carts","2-siblings-disagree",2,0.337
447,"081649401579","FAZE","FAZE BASIC EPV","FAZE BASIC EPV",1,10,"9.995843","24","prefix8+carts","2-siblings-disagree",2,0.337
448,"060946510709","GREEN SMART LIVING","GS-L E-CGC MN RFL","GS-L E-CGC MN RFL",5,0.7,"3.5","18","prefix11","2-siblings-disagree",1,0.337
449,"060946510719","GREEN SMART LIVING","GS-L E-CGC REGULAR RFL","GS-L E-CGC REGULAR RFL",5,0.7,"3.5","18","prefix10","2-siblings-disagree",1,0.337
450,"088886130603","LEAP",,"LEAP GO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE MINT BOX 1 COUNT",1,1.5,"1.5","96","prefix8_percart","3-weak-match",78149,0.347
451,"085000134231","EPIC","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.5,"1.5","60","line_percart","3-weak-match",73158,0.355
452,"085000134246","EPIC","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.5,"1.5","60","line_percart","3-weak-match",70327,0.364
453,"081821401474","GREEN SMOKE","GREEN SMOKE E-CGC M-I","GREEN SMOKE E-CGC M-I",5,1,"5","14.4","prefix8_percart","3-weak-match",50770,0.37
454,"081764101801","KRAVE","KRAVE 1001 E-CG RFL","KRAVE 1001 E-CG RFL",3,2,"6","6","prefix8_percart","3-weak-match",33080,0.374
455,"081764101804","KRAVE","KRAVE 1001 E-CG MN RFL","KRAVE 1001 E-CG MN RFL",3,2,"6","6","prefix8_percart","3-weak-match",25047,0.377
456,"819905028503","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.5,"1.5","60","line_percart","3-weak-match",15271,0.378
457,"081679601414","V2 CIGS","V2 CIGS E-CG RT","V2 CIGS E-CG RT",1,1,"1","18","brand+carts","3-weak-match",8195,0.379
458,"084866646235","FINITI","FIN ECGVT VANILLA","FIN ECGVT VANILLA",2,2.4,"4.8","24","brand+carts","3-weak-match",8194,0.38
459,"081679601272","V2 CIGS","V2 CIGS E-CG MN OF","V2 CIGS E-CG MN OF",1,1,"1","18","brand+carts","3-weak-match",7332,0.381
460,"085143800763","EPIC","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.5,"1.5","60","line_percart","3-weak-match",4967,0.382
461,"081821401471","GREEN SMOKE","GREEN SMOKE EVPC CT","GREEN SMOKE EVPC CT",1,1,"1","72","prefix8_percart","3-weak-match",4870,0.382
462,"081821401472","GREEN SMOKE","GREEN SMOKE EVPC M-I","GREEN SMOKE EVPC M-I",1,1,"1","72","prefix8_percart","3-weak-match",3985,0.383
463,"081764101553","KRAVE","KRAVE E-CG","KRAVE E-CG",2,2,"4","9","prefix8_percart","3-weak-match",3963,0.383
464,"085143800796","EPIC","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.5,"1.5","60","line_percart","3-weak-match",3823,0.384
465,"081764101556","KRAVE","KRAVE E-CG MN KING","KRAVE E-CG MN KING",2,2,"4","9","prefix8_percart","3-weak-match",2826,0.384
466,"065875194366","JUUL","ELCT CGRTT CARTRIDGE","ELCT CGRTT CARTRIDGE",1,0.7,"0.7","128.6","line_percart","3-weak-match",2187,0.384
467,"065875194381","JUUL","ELCT CGRTT CARTRIDGE","ELCT CGRTT CARTRIDGE",1,0.7,"0.7","128.6","line_percart","3-weak-match",2026,0.385
468,"065875194371","BO VAPING","ELCT CGRTT CARTRIDGE","ELCT CGRTT CARTRIDGE",1,0.7,"0.7","128.6","line_percart","3-weak-match",1181,0.385
469,"081821401003","GREEN SMOKE","GREEN SMOKE E-CG A-T","GREEN SMOKE E-CG A-T",2,1,"2","36","prefix8_percart","3-weak-match",1059,0.385
470,"065875194356","BO VAPING","ELCT CGRTT CARTRIDGE","ELCT CGRTT CARTRIDGE",1,0.7,"0.7","128.6","line_percart","3-weak-match",909,0.385
471,"065875194361","JUUL","ELCT CGRTT CARTRIDGE","ELCT CGRTT CARTRIDGE",1,0.7,"0.7","128.6","line_percart","3-weak-match",810,0.385
472,"081821401001","GREEN SMOKE","GS-VP E-CG A-T","GS-VP E-CG A-T",1,1,"1","72","prefix8_percart","3-weak-match",666,0.385
473,"081821401004","GREEN SMOKE","GREEN SMOKE E-CG M-I","GREEN SMOKE E-CG M-I",2,1,"2","36","prefix8_percart","3-weak-match",596,0.385
474,"081821401002","GREEN SMOKE","GS-VP E-CG M-I","GS-VP E-CG M-I",1,1,"1","72","prefix8_percart","3-weak-match",574,0.385
475,"081836802813","STIG","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.5,"1.5","60","line_percart","3-weak-match",419,0.385
476,"084043916407","ZIG-ZAG","ZIG-ZAG EVC CLMR","ZIG-ZAG EVC CLMR",2,1.4,"2.8","58","prefix8_percart","3-weak-match",316,0.385
477,"088886130601","LEAP","LEAP GO","LEAP GO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE CITRUS MENTHOL BOX 1 COUNT",1,1.5,"1.5","96","prefix8_percart","3-weak-match",306,0.385
478,"079357320162","IMPERIAL","IMPRL HK E-CG JUNGLE JUICE","IMPRL HK E-CG JUNGLE JUICE",1,19.99,"19.991686","18","brand+carts","3-weak-match",126,0.385
479,"088886130604","LEAP","LEAP GO","LEAP GO SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE MIXED BERRY BOX 1 COUNT",1,1.5,"1.5","96","prefix8_percart","3-weak-match",124,0.385
480,"085267507268","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.5,"1.5","60","line_percart","3-weak-match",96,0.385
481,"079357311754","IMPERIAL","IMPRL HK E-CG VANILLA","IMPRL HK E-CG VANILLA",1,19.99,"19.991686","18","brand+carts","3-weak-match",85,0.385
482,"079357311751","IMPERIAL","IMPRL HK E-CG MINTY GRAPE","IMPRL HK E-CG MINTY GRAPE",1,19.99,"19.991686","18","brand+carts","3-weak-match",73,0.385
483,"085267507270","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,1.5,"1.5","60","line_percart","3-weak-match",28,0.385
484,"081342001847","VAPOR X","VAPOR X E-CG LIQUID TOB","VAPOR X E-CG LIQUID TOB",1,2,"2","18","brand+carts","3-weak-match",15,0.385
485,"079357311752","IMPERIAL","IMPRL HK E-CG MOCHA LATTE","IMPRL HK E-CG MOCHA LATTE",1,19.99,"19.991686","18","brand+carts","3-weak-match",12,0.386
486,"081342001857","VAPOR X","VAPOR X E-CG LIQUID MN","VAPOR X E-CG LIQUID MN",1,2,"2","18","brand+carts","3-weak-match",12,0.386
487,"079357323335","IMPERIAL","IMPRL HK E-CG SUMMERTIME SWIRL","IMPRL HK E-CG SUMMERTIME SWIRL",1,19.99,"19.991686","18","brand+carts","3-weak-match",8,0.386
488,"079357311757","IMPERIAL","IMPRL HK E-CG IMPERIAL MIX","IMPRL HK E-CG IMPERIAL MIX",1,19.99,"19.991686","18","brand+carts","3-weak-match",6,0.386
489,"083921900082","CIG2O","CIG2O EVCC MN","CIG2O EVCC MN",5,1,"5","8.4","prefix8_percart","3-weak-match",5,0.386
490,"081821401337","GREEN SMOKE","GREEN SMOKE ELC-VP MN ICE","GREEN SMOKE ELC-VP MN ICE",1,1,"1","72","prefix8_percart","3-weak-match",1,0.386
491,"083921900083","CIG2O","CIG2O EVCC MN","CIG2O EVCC MN",5,1,"5","8.4","prefix8_percart","3-weak-match",1,0.386
492,"084004820296","JUUL",,,,,"0.7","120","prefix11","4-single-sibling",1754954,0.594
493,"081536802035","NJOY","ELCT CGRTT","ELCT CGRTT",1,1,"1","45","prefix11","4-single-sibling",640262,0.67
494,"036586038660","21ST CENTURY SMOKE",,,,,"1.6","16","prefix10","4-single-sibling",220681,0.696
495,"081536802030","NJOY","NJOY E-CG TANK APPLE CRISP","NJOY E-CG TANK APPLE CRISP",1,1,"1","45","prefix11","4-single-sibling",193673,0.719
496,"084920502165","VUSE",,,,,"1.8","24","prefix11","4-single-sibling",182522,0.741
497,"081536802039","NJOY","NJOY E-CG TANK APPLE MELON","NJOY E-CG TANK APPLE MELON",1,1,"1","45","prefix11","4-single-sibling",179326,0.762
498,"084920501712","VUSE",,,,,"1.9","30","prefix11","4-single-sibling",172285,0.783
499,"081536802027","NJOY","NJOY E-CG TANK ICED FRUIT","NJOY E-CG TANK ICED FRUIT",1,1,"1","45","prefix11","4-single-sibling",166973,0.803
500,"036586038657","21ST CENTURY SMOKE","ELCT CGRTT A&C","ELCT CGRTT A&C",1,1.6,"1.6","16","prefix10","4-single-sibling",159034,0.821
501,"081764101760","KRAVE","KRAVE 500 E-CG MN","KRAVE 500 E-CG MN",1,2,"2","18","prefix10","4-single-sibling",156615,0.84
502,"081764101759","KRAVE","KRAVE 500 E-CG TOB RFL","KRAVE 500 E-CG TOB RFL",1,2,"2","18","prefix10","4-single-sibling",149034,0.858
503,"085962600262","FINITI",,,,,"3","13.3","prefix11","4-single-sibling",135214,0.874
504,"088886130206","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,3,"3","48","prefix11","4-single-sibling",115147,0.888
505,"084920501811","VUSE",,,,,"1.8","50","prefix10","4-single-sibling",53828,0.894
506,"081821401475","GREEN SMOKE","GREEN SMOKE EVPC CLASSIC","GREEN SMOKE EVPC CLASSIC",3,1,"3","24","prefix8+carts","4-single-sibling",52507,0.9
507,"084920501808","VUSE",,,,,"1.8","50","prefix11","4-single-sibling",52101,0.906
508,"036586037172","VAPIN PLUS","VPLS E-CG LIQUID STBRY","VPLS E-CG LIQUID STBRY",1,14.99,"14.9937645","16","prefix11","4-single-sibling",46385,0.912
509,"088886130200","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,3,"3","48","prefix11","4-single-sibling",41788,0.917
510,"084920501859","VUSE",,,,,"1.8","50","prefix10","4-single-sibling",41129,0.922
511,"084920501814","VUSE",,,,,"1.8","50","prefix10","4-single-sibling",39717,0.926
512,"036586037200","VAPIN PLUS","VAPIN PLUS ECTA","VAPIN PLUS ECTA",1,2.31,"2.306733","16","prefix11","4-single-sibling",36821,0.931
513,"085570400792","HAUS","HAUS ECSOC/E-CG TANK 2PK","HAUS ECSOC/E-CG TANK 2PK",2,14.99,"29.987529","4","prefix11","4-single-sibling",33298,0.935
514,"036586037250","21ST CENTURY SMOKE",,,,,"2.306733","16","prefix10","4-single-sibling",32692,0.939
515,"081764101577","KRAVE","KRAVE E-CG TOB KING","KRAVE E-CG TOB KING",1,2,"2","18","prefix8+carts","4-single-sibling",29345,0.942
516,"081764101580","KRAVE","KRAVE E-CG MN KING","KRAVE E-CG MN KING",1,2,"2","18","prefix8+carts","4-single-sibling",27833,0.945
517,"081713502323","CUE","ELCT CGRTT LIQUID CARTRIDGE","ELCT CGRTT LIQUID CARTRIDGE",1,5,"4.9979215","6","prefix10","4-single-sibling",22524,0.948
518,"081991301500","JUUL","ELCT CGRTT CARTRIDGE","ELCT CGRTT CARTRIDGE",2,0.7,"1.4","50","prefix11","4-single-sibling",20184,0.95
519,"036586037169","VAPIN PLUS","VPLS E-CG LIQUID RICH TOB","VPLS E-CG LIQUID RICH TOB",1,14.99,"14.9937645","16","prefix11","4-single-sibling",19104,0.953
520,"081002599277","IGNITE","IGNITE","IGNITE SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO BANANA ICE BOX 1 COUNT",1,1.2,"1.2","25","prefix11","4-single-sibling",17064,0.955
521,"088886130204","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,3,"3","48","prefix11","4-single-sibling",16113,0.957
522,"081821401008","GREEN SMOKE","GREEN SMOKE E-CGCM M-I RFL","GREEN SMOKE E-CGCM M-I RFL",3,1,"3","24","line+carts","4-single-sibling",15831,0.959
523,"081991301288","JUUL","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",4,0.7,"2.8","17.9","prefix11","4-single-sibling",15628,0.96
524,"081068701791","NJOY","NJOY E-CG LIQUID VNLA-BN","NJOY E-CG LIQUID VNLA-BN",1,10,"10","10","prefix11","4-single-sibling",14940,0.962
525,"088886130201","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,3,"3","48","prefix11","4-single-sibling",14491,0.964
526,"088886130209","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,3,"3","48","prefix11","4-single-sibling",14147,0.966
527,"036586037563","VAPIN PLUS","VPLS E-CG LIQUID C-M","VPLS E-CG LIQUID C-M",1,14.99,"14.9937645","24","prefix11","4-single-sibling",13539,0.967
528,"085001975212","PUUR VAPOR","PUUR VAPOR","PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO APPLE 750 PUFFS BOX 1 COUNT",1,10,"10","16.2","prefix11","4-single-sibling",13463,0.969
529,"081002599278","IGNITE","IGNITE","IGNITE SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO SOUR APPLE ICE BOX 1 COUNT",1,1.2,"1.2","25","prefix11","4-single-sibling",13438,0.97
530,"081713502370","ELCT","ELCT CGRTT LIQUID CARTRIDGE","ELCT CGRTT LIQUID CARTRIDGE",1,5,"4.9979215","6","prefix11","4-single-sibling",13395,0.972
531,"036586037175","VAPIN PLUS","VPLS E-CG LIQUID VANILLA","VPLS E-CG LIQUID VANILLA",1,14.99,"14.9937645","16","prefix11","4-single-sibling",12778,0.974
532,"081068701795","NJOY","NJOY E-CG LIQUID DBL-ESPRSO","NJOY E-CG LIQUID DBL-ESPRSO",1,10,"10","10","prefix11","4-single-sibling",12688,0.975
533,"081821401174","GREEN SMOKE","GREEN SMOKE E-CGCM RL-TB RFL","GREEN SMOKE E-CGCM RL-TB RFL",3,1,"3","24","prefix10","4-single-sibling",12281,0.977
534,"085001975211","PUUR VAPOR","PUUR VAPOR","PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO APPLE 750 PUFFS BOX 1 COUNT",1,10,"10","16.2","prefix11","4-single-sibling",11578,0.978
535,"088886130202","NJOY","ELCT CGRTT LIQUID POD","ELCT CGRTT LIQUID POD",1,3,"3","48","prefix11","4-single-sibling",11450,0.979
536,"085001975210","PUUR VAPOR","PUUR VAPOR","PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO APPLE 750 PUFFS BOX 1 COUNT",1,10,"10","16.2","prefix11","4-single-sibling",10927,0.981
537,"081713502330","CUE",,"CUE SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID CR MENTHOL VAPOR SYSTEM BOX 1 COUNT",1,5,"4.9979215","6","prefix10","4-single-sibling",10756,0.982
538,"036586037205","VAPIN PLUS","VPLS E-CGA A-T OLS","VPLS E-CGA A-T OLS",1,2.31,"2.306733","16","prefix11","4-single-sibling",10647,0.983
539,"081821401327","GREEN SMOKE","GREEN SMOKE EVPC A-T","GREEN SMOKE EVPC A-T",3,1,"3","24","prefix8+carts","4-single-sibling",9462,0.984
540,"081821401007","GREEN SMOKE","GREEN SMOKE E-CGCM A-T RFL","GREEN SMOKE E-CGCM A-T RFL",3,1,"3","24","prefix8+carts","4-single-sibling",8985,0.985
541,"081821401328","GREEN SMOKE","GREEN SMOKE EVPC M-I","GREEN SMOKE EVPC M-I",3,1,"3","24","prefix8+carts","4-single-sibling",8522,0.986
542,"081821401334","GREEN SMOKE","GREEN SMOKE EVPC CLASSIC","GREEN SMOKE EVPC CLASSIC",3,1,"3","24","prefix8+carts","4-single-sibling",8521,0.987
543,"081713502319",,,,,,"4.9979215","6","prefix10","4-single-sibling",8092,0.988
544,"036586037163","VAPIN PLUS","VPLS E-CG LIQUID CHERRY","VPLS E-CG LIQUID CHERRY",1,14.99,"14.9937645","16","prefix11","4-single-sibling",7999,0.989
545,"081821401391","GREEN SMOKE","GREEN SMOKE EVPC M-I","GREEN SMOKE EVPC M-I",3,1,"3","24","prefix8+carts","4-single-sibling",7923,0.99
546,"081713502312",,,,,,"4.9979215","6","prefix10","4-single-sibling",7097,0.991
547,"081649401019","NICOTEK",,,,,"1","18","prefix11","4-single-sibling",7056,0.992
548,"085001975213","PUUR VAPOR","PUUR VAPOR","PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO LIGHTNING BULL 750 PUFFS BOX 1 COUNT",1,10,"10","16.2","prefix11","4-single-sibling",6649,0.993
549,"081821401133","GREEN SMOKE","GREEN SMOKE E-CGCM A-T RFL","GREEN SMOKE E-CGCM A-T RFL",3,1,"3","24","prefix11","4-single-sibling",4575,0.993
550,"078779031521","SWITCH MODS","SWITCH MODS","SWITCH MODS SMOKING ALTERNATIVE PRODUCT STICK PINK LEMONADE BOX 1 COUNT",1,1.3,"1.3","115.4","prefix10","4-single-sibling",4551,0.994
551,"081713502451","CUE","ELCT CGRTT LIQUID CARTRIDGE","ELCT CGRTT LIQUID CARTRIDGE",1,5,"4.9979215","6","prefix8+carts","4-single-sibling",3984,0.994
552,"081068701329","NJOY","NJOY E-CG MN NO","NJOY E-CG MN NO",1,10,"10","45","prefix10","4-single-sibling",3909,0.995
553,"081764101112","KRAVE","KRAVE 1001 E-CG","KRAVE 1001 E-CG",1,2,"2","18","prefix8+carts","4-single-sibling",2929,0.995
554,"078779031531","SWITCH MODS","SWITCH MODS","SWITCH MODS SMOKING ALTERNATIVE PRODUCT STICK PINK LEMONADE BOX 1 COUNT",1,1.3,"1.3","115.4","prefix10","4-single-sibling",2890,0.995
555,"000078620186","POSH","POSH","POSH SMOKING ALTERNATIVE PRODUCT MIGHTY MINT PLUS 1 COUNT",1,5,"5","25","line+carts","4-single-sibling",2729,0.996
556,"085001975286","SAVAGE","SAVAGE","SAVAGE SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO STRAWBERRY GRAPE MESH COIL BOX 1 COUNT",1,10,"10","16.2","prefix11","4-single-sibling",2692,0.996
557,"081821401009","GREEN SMOKE","GREEN SMOKE E-CGCM RL-TB RFL","GREEN SMOKE E-CGCM RL-TB RFL",3,1,"3","24","prefix8+carts","4-single-sibling",2603,0.996
558,"036586037581","VAPIN PLUS","VPLS E-CG LIQUID RICH TOB","VPLS E-CG LIQUID RICH TOB",1,14.99,"14.9937645","24","prefix11","4-single-sibling",2440,0.997
559,"085001975288","PUUR VAPOR","PUUR VAPOR","PUUR VAPOR SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO FRUIT SHAKE 750 PUFFS BOX 1 COUNT",1,10,"10","16.2","prefix11","4-single-sibling",2437,0.997
560,"002590017517","E SWISHER","E SWISHER E-CG","E SWISHER E-CG",1,1,"1","18","prefix11","4-single-sibling",2076,0.997
561,"081649401440","NICOTEK","NBL-NCL E-CG LIQUID TOB","NBL-NCL E-CG LIQUID TOB",1,10,"9.995843","16","prefix11","4-single-sibling",1459,0.997
562,"078779031501","SWITCH MODS","SWITCH MODS","SWITCH MODS SMOKING ALTERNATIVE PRODUCT ELECTRONIC CIGARETTE LIQUID PO MINT BOX 1 COUNT",1,1.3,"1.3","115.4","prefix10","4-single-sibling",1427,0.997
563,"036586038130","21ST CENTURY SMOKE","21SCS E-CG MN","21SCS E-CG MN",1,0.9,"0.9","16","prefix11","4-single-sibling",1074,0.998
564,"081649401441","NICOTEK","NL-NBL E-CG LIQUID MN","NL-NBL E-CG LIQUID MN",1,10,"9.995843","16","prefix11","4-single-sibling",1013,0.998
565,"081649401442","NICOTEK","NL-NBL E-CG LIQUID CHERRY","NL-NBL E-CG LIQUID CHERRY",1,10,"9.995843","16","prefix11","4-single-sibling",935,0.998
566,"081649401444","NICOTEK","NBL-NCL E-CG LIQUID GRAPE","NBL-NCL E-CG LIQUID GRAPE",1,10,"9.995843","16","prefix11","4-single-sibling",892,0.998
567,"084043916103","ZIG-ZAG","ZIG-ZAG E-CG LIQUID MN","ZIG-ZAG E-CG LIQUID MN",1,1.4,"1.4","116.1","prefix10","4-single-sibling",851,0.998
568,"081102002186","IMPERIAL","IMPRL HK E-CG LIQUID P-MNG","IMPRL HK E-CG LIQUID P-MNG",1,19.99,"19.991686","18","prefix10","4-single-sibling",813,0.998
