year,brand,mL_old,mL_new,mL_sq_old,mL_sq_new,nic_old,nic_new,nic_mg_per_mL_old,nic_mg_per_mL_new,avg_mL_per_ecig_old,avg_mL_per_ecig_new,N_hom_old,N_hom_new,N_hom_change,mL_change_pct
2021,UNKNOWN,673.3979215,673.3979215,1087.8192193201623,1087.8192193201623,43472.391519720004,43472.391519720004,64.55676522268566,64.55676522268566,1.615418142213797,1.615418142213797,104.28616974336312,104.28616974336312,0,0
2021,UNO,104.6,104.6,311.48,311.48,2754.0000000000005,2754.0000000000005,26.328871892925434,26.328871892925434,2.977820267686425,2.977820267686425,78.4026483480728,78.4026483480728,0,0
2021,V2 CIGS,24,24,24,24,293.76000000000005,293.76000000000005,12.240000000000002,12.240000000000002,1,1,12.240000000000002,12.240000000000002,0,0
2021,VAPIN PLUS,1099.971243,1099.971243,16238.947170865003,16238.947170865003,10043.657100960001,10043.657100960001,9.130836069466229,9.130836069466229,14.763065193027964,14.763065193027964,134.79912816038114,134.79912816038114,0,0
2021,VON ERL,7.541242499999999,7.541242499999999,11.374067688761249,11.374067688761249,123.0730776,123.0730776,16.320000000000004,16.320000000000004,1.5082485,1.5082485,24.614615520000008,24.614615520000008,0,0
2021,VUSE,78518020.05999953,78549057.0999995,417853663.6565982,418087422.3099982,1301037346.812009,2191833216.492006,16.56992045670308,27.904004165213838,5.321754972136274,5.322628147881368,88.18105657836217,148.52263800836613,60.341581430003956,0.03952855659918552
2021,ZEO,14451.2,14451.2,46243.84000000001,46243.84000000001,284131.2,284131.2,19.661426040744022,19.661426040744022,3.2000000000000006,3.2000000000000006,62.91656333038088,62.91656333038088,0,0
2022,21ST CENTURY SMOKE,966.300232,966.300232,4759.247582103364,4759.247582103364,9034.752,9034.752,9.349839419266537,9.349839419266537,4.925226575029285,4.925226575029285,46.050077580027924,46.050077580027924,0,0
2022,AIRIS,3800,3800,50000,50000,64600,64600,17,17,13.157894736842104,13.157894736842104,223.68421052631578,223.68421052631578,0,0
2022,AVATA,156960,156960,1883520,1883520,1495082.0000000002,1495082.0000000002,9.525242099898065,9.525242099898065,12,12,114.30290519877678,114.30290519877678,0,0
2022,BANG ,310,310,1772,1772,5270.000000000001,5270.000000000001,17.000000000000004,17.000000000000004,5.716129032258064,5.716129032258064,97.17419354838711,97.17419354838711,0,0
2022,BIDI,361349.8000000002,361349.8000000002,673062.0399999997,673062.0399999997,21705992.7,21705992.7,60.06919804577168,60.06919804577168,1.8626329390524066,1.8626329390524066,111.88686690251677,111.88686690251677,0,0
2022,BLU,3121027.06044,3121027.06044,8133346.318532289,8133346.318532289,53341299.95957107,53538189.19957107,17.090944399582057,17.154029158601176,2.6059839152389968,2.6059839152389968,44.53872620155485,44.70312406885541,0.16439786730055772,0
2022,BO VAPING,9.1,9.1,6.369999999999999,6.369999999999999,1436.5000000000002,1436.5000000000002,157.8571428571429,157.8571428571429,0.7,0.7,110.50000000000001,110.50000000000001,0,0
2022,BUD VAPE,103389.5,103389.5,721555.25,721555.25,1757621.5000000002,1757621.5000000002,17.000000000000004,17.000000000000004,6.9789993181125745,6.9789993181125745,118.64298840791379,118.64298840791379,0,0
2022,CUE,39.983372,39.983372,199.83375456129804,199.83375456129804,884.0000000000001,884.0000000000001,22.10919079061166,22.10919079061166,4.9979215,4.9979215,110.50000000000001,110.50000000000001,0,0
2022,DINNER LADY,9328.184068,9328.184068,35883.93267332933,35883.93267332933,469169.12915600004,469169.12915600004,50.29586956430972,50.29586956430972,3.846829394847371,3.846829394847371,193.47962947939584,193.47962947939584,0,0
2022,DUO XTRA,734.5,734.5,4774.25,4774.25,12486.500000000002,12486.500000000002,17.000000000000004,17.000000000000004,6.5,6.5,110.50000000000003,110.50000000000003,0,0
2022,E S,1.3,1.3,1.6900000000000002,1.6900000000000002,61.20000000000002,60.11200000000001,47.07692307692309,46.24,1.3,1.3,61.20000000000002,60.112,-1.0880000000000152,0
2022,EPIC,11929.5,11929.5,17894.25,17894.25,270402,270402,22.666666666666668,22.666666666666668,1.5,1.5,34,34,0,0
2022,ESCO BARS,95556,95556,573336,573336,1687683.5000000002,1687683.5000000002,17.66172192222362,17.66172192222362,6,6,105.97033153334172,105.97033153334172,0,0
2022,FAZE,29.987529000000002,29.987529000000002,299.75063184194704,299.75063184194704,212.16,304.57215776,7.0749410529957295,10.15662736866382,9.995843,9.995843,70.72,101.52405258666667,30.80405258666667,0
2022,FINITI,10,10,21.25,21.25,103.36000000000001,103.36000000000001,10.336000000000002,10.336000000000002,2.125,2.125,21.964000000000006,21.964000000000006,0,0
2022,FUME,12364,12364,143216,143216,210188.00000000003,210188.00000000003,17.000000000000004,17.000000000000004,11.58330637334196,11.58330637334196,196.91620834681336,196.91620834681336,0,0
2022,GLAS,494436.8000000001,494436.8000000001,885235.5199999996,885235.5199999996,27009210.700000003,16675582.199999992,54.62621451315921,33.7264180174291,1.7903916536956783,1.7903916536956783,97.80231853734999,60.3834973274566,-37.41882120989339,0
2022,GREEN SMOKE,1,1,1,1,106.08000000000003,106.08000000000003,106.08000000000003,106.08000000000003,1,1,106.08000000000003,106.08000000000003,0,0
